RMS,Kurtosis,CrestFactor,P2P,CurrentAmp,DominantFreq,SpectralEnergy,Temp,Label
4.73656628342654,-0.36122389092089097,2.1303044321296807,9.827575433049,0.7126900964213889,6.274114004985045,1045.9013645290488,32.55910673906656,0
4.565146949969198,-0.3722786114859877,1.8721720399771289,8.205038637221456,0.005561581520620669,4.98587539988293,891.7794729802246,33.80314750606144,0
4.776591966689549,-0.06564220442560081,2.054621529205672,8.98030438876261,0.4114381836142375,5.336819786757721,1056.0455005802069,33.75446183127297,0
4.522897299409564,0.18859621727432657,2.1307575167903665,8.845738382154968,1.3256258693491965,10.326553979012006,1058.5825123076609,32.87819138990265,0
4.360219498520484,0.2179978898752782,2.1396720340569972,8.75940686730007,0.6337723205276637,7.431897454075082,1130.6213455174686,32.430417966734176,0
4.422525903549854,0.002938424287606385,2.258813541830246,9.629061056821845,0.8230141130123675,6.167091517520731,1016.2335550582407,32.494255894556105,0
4.719024385110822,0.30083951349234533,2.0596709136399065,9.275931591941564,2.0959031229195078,5.519788282197902,1028.130784798095,32.54947495332281,0
4.716412848120913,-0.5723382323859507,1.8215850720123052,8.154301588796152,1.5311045423097318,6.63927035050251,1044.470009691115,32.6159695041181,0
4.661209266525229,0.3873997382591731,2.0504310663820564,8.554599978785332,2.4154740747230448,4.456246289997358,922.8568015430844,33.61750900499322,0
4.358476799595659,-0.4843531626674453,1.948847218941067,7.615189661605533,2.4828607303370727,5.347019353975337,933.160104062651,32.38810028366946,0
4.524171747961707,-0.030180568568998395,2.05562570122806,8.64546492730187,1.500586464402526,6.885698153759912,1019.9784379742366,32.4361214790965,0
3.454732761728695,-0.9844666315545072,1.548008086785889,4.535070539106079,0.6437056700405961,6.396661989307889,681.5500598773941,33.24117873748423,0
4.48022965049102,-0.38653298735204616,2.022525118723891,8.66491096473281,0.612341989885909,6.087910887752099,1014.8746053892925,32.32917931485663,0
4.740696771264911,-0.3044765811894149,2.12880490302639,9.735364235699539,0.7109074499254198,6.236671099516806,1039.4134367906183,32.56676307444792,0
3.8005855353572326,1.9647865595717637,2.3958519162711225,8.453155083401192,1.0536128749511893,4.430399924002883,625.2055308579852,33.10689118897351,0
4.611472495371052,-0.299761797408058,1.93740168611239,8.391518674480286,0.6931057593366893,6.517590639027851,983.8415983030574,32.54631147812636,0
4.656388817651235,-0.5436266883200973,1.979046633096748,8.923128800932846,0.7803820923404773,6.500101114158616,1092.9660260708363,32.30964159265088,0
4.508396961945855,-0.5675298290939149,1.8719916001608448,8.193751965168692,2.12270579324502,6.913388664968174,1041.5795435460352,32.37619091941856,0
4.288817402270643,-0.5601699590019233,1.7733307121427204,7.282372764743817,0.5998897235061889,8.276756701826804,870.2713878451044,33.24575022170496,0
4.657125739879805,-0.2750759683935601,2.015803185598934,8.848718900597994,0.4555323942685044,5.161734139663272,1014.7863706874737,33.756433515373516,0
4.367013761536078,-0.9406848759720794,1.8128449446483823,7.3187278988648705,0.8261386084620465,5.962835895274774,1032.9960017306355,32.38686989105778,0
4.4055155758590985,-0.3016882043949704,2.004804357275598,8.365129930420373,2.5800498676991164,6.83840307347883,936.3178496009187,32.44709366252025,0
4.723846074562656,0.27795491224171975,2.0586451291219157,9.296620121206185,2.121884097198567,5.563613451411542,1026.612665029536,32.552806047670664,0
4.6076630600074315,-0.6161523623031467,2.0215857728978,8.878396506213146,0.25839005273794113,6.848284949846244,1093.54962092273,32.313490451534605,0
4.402032213628553,-0.04280363996475211,2.126893668950424,8.692385736791264,0.7249766089349831,7.483260257406062,1201.7520235417753,32.45180781698963,0
3.4581672334149176,-1.0289555749410508,1.5449808439739658,4.536303749501832,0.6983644980710613,6.375071704937034,682.2603522636383,33.267084148537904,0
4.243642848674294,-0.3576166872164252,1.9878884055015666,7.66288427217456,0.0,5.984677970396523,977.7668502677407,32.444562869897275,0
4.420761711026844,-0.0958557699081996,2.0051037276156354,8.524230772144861,0.5217906111328731,5.973372150002759,779.8652949286409,32.62323989914466,0
4.550799398366516,0.30267047887496334,2.3828911162509625,10.301953663804559,0.6276687543709754,5.036792418069932,991.1270880060243,33.003293064629354,0
4.754437947561108,-0.003732777590729692,2.17530547753447,9.868151326362435,0.9219043679069371,4.782232836138053,990.1625300951123,33.79958589149551,0
6.1085614554688386,-1.2618810378119598,1.9004199697048096,10.345326213787208,0.3974366655953625,3.4061721906011844,1084.2478554488503,33.799704026825545,0
4.4085195427658865,-0.05533899977100046,2.116846086377189,8.641947558578245,0.7305485180826127,7.500933631915381,1197.657840164956,32.448267565683764,0
4.242564551994691,-0.2605565601694761,1.9108106396533977,7.372161045551924,0.8144478227193789,6.265040615228185,898.0473682063849,32.47330792571267,0
4.4036480201721915,-0.0523635429580483,2.1194529841870606,8.66749675665412,0.7367248869299027,7.470327477459688,1201.5045172122914,32.452822674832234,0
4.441236322714965,0.18237608713581047,2.042708782508778,8.341127621496321,1.2869503734289771,7.507115201295983,989.2441536115715,32.37736643099269,0
4.76218568573905,-0.4692523889526,1.9290474964721545,8.551300941141628,2.008001634430445,6.789995149230169,1042.7789277402521,32.39202932604722,0
4.4028167901527855,-0.04769320383941862,2.1190194632639807,8.687315432148278,0.7243290612110731,7.4373103536215,1199.6825586652299,32.437007637969906,0
4.181639997650464,8.059556578277585,3.559070331998612,13.937385559875587,2.4910102182591203,4.251093388314883,1157.1472779315675,32.431304486442485,0
4.670920292235582,-0.16601894237651474,2.1259566435909476,9.42968205199574,0.41024248834062044,5.462200278777733,1057.5729857816139,32.44869414832692,0
4.536804685575043,-0.3028038559161177,2.1726412098774572,9.64143339672123,1.043884959001804,6.800682736483552,1029.3226767181927,32.50637868761184,0
4.28320425802699,-0.012848854499718974,2.1435119210866667,8.58167797489351,0.029541163210944753,7.026173286746304,1110.6556935796793,32.371951156562425,0
4.756103547086704,-0.42856049528296725,2.078362225354996,9.778434519469451,0.888033306136151,3.696521540021109,1020.5804254762431,33.43416411904974,0
4.5514795357309294,-0.08142916280742034,2.004792563097778,8.6172612279009,1.0883159654492762,6.371277359559288,1028.7370481641778,32.498696015427626,0
4.730318790532792,-0.3778550934117601,2.1407712346354475,9.823981034344076,0.683326363480539,6.2522685801300915,1043.5043234542666,32.554373309282525,0
4.554279883321384,-0.3163050610221933,1.8635871654516694,8.233291929843048,0.006159400988186299,4.938031310892917,896.8550899460291,33.81178615088966,0
4.959872971254798,1.051301705637764,2.468296107377514,11.755236655733192,0.3139811519058426,6.456484918525618,1149.963867650025,33.82946746696719,0
4.543855639017591,0.615014239166385,2.214583236296938,9.397961523361767,0.28555633727348917,6.070164505408646,1050.7012392748904,32.44276679166115,0
4.657684541482978,-0.1465339787006325,2.1085477205802183,9.389837794327049,0.4009660901515594,5.466861531501903,1060.1508003896881,32.43669988927971,0
4.399000059901294,-0.028935926453514057,2.0905118733557795,8.137811376533783,0.33925454643691944,6.478737072368155,994.8227719807087,32.36346922841567,0
4.656274612695508,-0.4960629366945083,1.9683867884577115,8.909482698919103,0.7609422413497392,6.445669439183651,1089.674599423438,32.32032341399898,0
4.830295576128441,-0.15624819684341215,2.080565177553717,9.490010687091646,0.315885824297885,6.434788272673498,1165.8981950813577,32.492621784166026,0
4.378887868438527,-0.8932276031679481,1.8032371960607663,7.331544016981727,0.8296601908500033,5.958644098594508,1029.7090835899073,32.36953999277908,0
4.363000242725726,-0.5657772953466094,1.9434072356867804,7.642917154907753,2.4994832931803477,5.31651611075057,930.8128701385963,32.38180383937185,0
4.607055593936381,-0.7173770102287156,1.87639598653253,8.261017685238167,0.47924110807835507,6.498614031922277,1097.5473679127574,32.55257406686459,0
4.513099302523544,0.04285283445107414,2.0825644572773254,8.198468109810992,0.5574194263012443,5.048264889674785,960.3150732049919,33.30186534672998,0
4.424690586252922,-0.6472928128370933,1.8615359978841206,7.6333839386782465,0.6027055469776885,6.930982673290072,1012.5279018298395,32.43947968788743,0
4.537968217781229,-0.39334176938604315,1.9583041389487468,8.393136240449522,0.8993628484717943,5.815723487011076,1041.7230949129191,32.29768523560779,0
4.400473581667563,-0.11801804632292126,2.126557661238113,8.68448976203341,0.6793382163690652,6.353804511490658,969.7122252172209,32.43766620108564,0
4.727394971893083,-0.4179672475861386,1.954324248574259,8.705867336415311,1.2275699238741646,7.222977598215169,1127.0639252660642,33.80585718356853,0
4.729604826701399,-0.5010488788513444,1.8778113384605013,8.160613877997799,1.8065901550676773,6.311397638153635,1060.9145447280287,32.63915328315061,0
4.785380418875445,0.026389686722720955,2.1285990802817225,9.700189846688787,0.0,3.6952014281676373,932.7242681632425,32.99835084157266,0
4.524553157094134,0.018566385589782144,2.083723807480456,8.93457377861398,0.87162500217338,6.695498325450377,1018.6742387572198,32.8037006373518,0
4.627522829257646,0.07029802510374475,2.164954833962664,9.257880875215914,1.062988771933802,6.298807661308634,971.5979374485892,33.32479947686554,0
4.579712414342113,-0.5351157774619987,1.8891938341336125,8.510441510227125,0.4095619641114675,6.2931480352009155,1035.7549705495742,33.7506282396375,0
4.472572138376556,-0.32072988405389075,1.987404216767527,8.459794606871741,1.2852752299913304,5.568469053405506,976.8257830445173,32.439336647702554,0
4.378542346952024,-0.5442920654319422,1.9472715458264631,7.610936248380603,2.4891562976700814,5.265938579666443,928.6966258314451,32.38260567698941,0
4.613874008980579,0.3457473936775758,2.2151235999681496,9.286376219995661,0.9570050438845749,6.080769260502254,1052.27438120384,33.763915794643985,0
4.670913783194225,-0.6697068436767291,1.8715229691180808,8.315571947214995,0.769587350473437,6.460793058536108,1072.930802399016,32.56575784392536,0
4.441792724931031,-0.2890996121554593,2.05115934566338,8.178775706466599,0.3665936461985256,6.648154526853635,1008.0034116884366,32.39258277133119,0
4.4916086340172585,0.15403160839466812,2.1116179449090455,8.057059815842301,0.222786901823162,6.210752361472595,987.34453552303,32.44271385535177,0
4.643903616195933,-0.5839637944615848,1.9633811295740558,8.112445057580068,0.21948091132696965,6.751380472070293,1008.2230804819866,32.37730060654302,0
4.560670014053878,-0.0037124336063910357,2.18982726607426,9.26582362342888,0.15148699696790366,7.421724377584403,1134.5571665970017,32.450560036932934,0
4.759477153784681,-0.543519408689712,1.9146441753978625,8.526315530931726,2.0444249707203666,6.863985083625608,1045.0815482313876,32.382410339545004,0
4.769192335688994,0.14123023357053807,2.1197417667548666,9.702742432334395,0.4971639101214963,5.9816141183053,1093.178109317732,33.39116315176551,0
4.520765917642482,0.2066106755624731,2.0936806269597024,8.382713646360145,0.7254562727786256,6.470544799457101,909.5804837449684,33.5591359185618,0
4.728469974413834,-0.5280249866907141,1.8150544973642917,8.15055370148008,1.5211442160456408,6.66253358861894,1048.2941897007065,32.6230843664463,0
4.465367621677499,-0.4419715745246904,2.0038190815998926,8.031018199219481,2.0915570019183027,7.487183337672009,1028.2618464974482,32.37966815275564,0
4.816558415577288,-0.020576761082798448,2.039578843695896,9.200285057620203,0.0,6.041501226164422,1072.827945874557,32.56213634882247,0
4.9573834239168235,1.1006969896495447,2.46639789776079,11.769983169783508,0.3328049520214049,6.4435698410286735,1149.2475227207176,33.80710051033755,0
4.502826631888732,-0.24985990879686332,2.12941116535408,8.851870380972302,0.18300889362964257,5.513778257678998,938.7925899158068,33.50094384699249,0
4.750539363069434,-0.28346234905964296,2.08295808783953,9.026739999345315,1.7648163726883586,7.488166083417987,1197.096712216072,32.39406074071272,0
4.470800351062374,-0.42147634035765735,1.985842107828885,8.050165201344367,2.098067469535147,7.44781628952332,1030.0365949446957,32.39005692683437,0
4.479711368360747,-0.506964481070545,2.0049889653883666,8.418783844760119,0.2930776763290471,7.175695284963864,1036.0917744897638,33.54332694771531,0
4.544470681552733,-0.025039116519378585,2.014460904336559,8.746723135805128,2.0442600072117534,4.662191009067279,943.1330238785273,32.44675198241483,0
5.360892365676461,-0.42981963004466195,1.8290773101103,8.128530303173601,0.019053694404737247,7.980308553953598,1031.5666522511667,33.12897526551653,0
4.535041581273439,0.25523163404166477,2.0441341889463653,8.581657923040215,0.7727454650015962,6.602695957080345,1036.9192085507132,32.43334728377256,0
4.1975291405693,0.5149737709884633,2.2316954213188356,8.756056244437913,0.9761237122582456,6.797472153279951,1077.3947623507797,32.504883530234416,0
4.688478042844968,-0.14777820721354298,2.1389989729512586,9.68869254507907,0.3067528974255337,7.434820894648317,1117.9594053271214,33.383011249390506,0
4.968867401465,0.3742450693897854,2.096279572592046,9.272809739886329,1.3272347617226201,6.5546751732798025,1041.8418907722748,33.61474976262159,0
4.518748362692585,-0.20915602331521446,2.113407144717459,9.018556022123397,0.2796359933907812,5.93725272808358,1064.1935901010313,32.44871229107954,0
4.887597986561891,0.26089611698875126,1.992902682498747,8.901656946357193,2.479306383616625,9.46363148157898,1414.0371680339545,32.60491743456349,0
4.543877171078125,0.047946759047809914,2.145451268050928,8.980540440938345,0.2131452862229478,7.276971491746183,1007.0896235628455,32.38554823443014,0
4.456937216504535,-0.9592257480547512,1.9051113528097658,7.934390881132762,0.9397615888882577,5.561660190434549,972.9856924574656,32.99287487900954,0
4.2283523709835675,0.36454085435368777,2.248251481872315,9.050540001451596,0.3557479124929699,6.642621051539096,1000.745779484201,32.442308406407825,0
4.8102620714122555,-0.6841270895520172,1.7907350845901813,7.678122795766885,2.077918508726456,5.67378849240419,1029.621187115595,32.63054972876366,0
4.811443710385062,-0.06524018251361771,2.042477252878808,9.234867658938729,0.012105407384753714,6.002262115731834,1070.0219792356334,32.561816100684794,0
4.432893045414749,-0.2845953267350703,2.0439840125641218,8.167836612671854,0.3319070617351004,6.635104157609838,1002.2565961921421,32.370392766818796,0
4.509491991806255,-0.2436259155267251,2.140158676883308,8.905930141027136,0.188030082447185,5.48083009238711,934.18887096278,33.498263908180505,0
4.2838398376809055,-0.35194121914752213,2.0322358730914445,8.234649452507607,0.9307980016965034,6.872226962909423,973.7867787692444,32.449913051697465,0
4.277129292723989,0.45442207957651337,2.2860301299778776,8.866118069633893,1.6543468958620808,5.125227873735104,957.0907559574852,32.38051112601694,0
4.788148503532947,0.15747644752303483,2.1862193608571645,10.062277280127338,0.6997385547626604,5.279475426931415,1074.4464994190014,33.69826156411599,0
4.169734822683099,8.029005171768594,3.560990263924824,13.96437075165878,2.4816526951039886,4.253924370733883,1153.707474670009,32.43122924999236,0
4.562163004321692,-0.288539116250314,1.8841466076518825,8.204995004482214,0.003503624755195653,4.9695761594244585,894.7431458523596,33.810159751177466,0
5.117581138596033,-0.8844182667498691,1.813375283002605,8.770518128680028,1.13010432345394,8.080734370904134,985.0478726467136,33.11482825706135,0
4.648232403874015,-0.5739419990500693,1.9673160181291127,8.818192002137767,1.3187364826653907,6.253626991580425,1033.74826451575,32.610440779843664,0
4.64190158125445,0.27190223759262017,2.185308889300475,9.703640254005117,1.0109467042377325,5.262246889694731,1029.497175947581,32.45476492922468,0
4.313525010418934,-0.7579231543530973,1.8965426423753493,7.2532889041726545,0.4595718222763188,7.396796797372762,1103.488080479095,32.49927129580435,0
4.385419178369001,-0.8960102437974428,1.8140162120707928,7.288219584913661,0.8374787363733616,5.97274560201325,1034.1750307702257,32.36509132578285,0
3.9053007430312463,-0.41376912110190056,1.7640960813087263,6.270604319173765,0.8836778187734411,6.627132034061451,854.2375054114037,32.42248665052986,0
4.731882846820644,0.24074381192145872,2.0601136570617133,9.348198313202241,2.0912337181849554,5.589733262426965,1029.1432586717083,32.57489772041114,0
4.226505556905083,0.3908526714303413,2.250900227437271,9.047084446009816,0.3486827673971249,6.637748242651897,998.9244482939475,32.426739166245504,0
4.765126002935639,-0.2585861280064422,2.067406270336801,9.037501010951813,1.754403466241883,7.537715582683766,1194.2798284713863,32.37038002696536,0
5.1105009363908085,-0.8428313090249385,1.8113983068828143,8.821107455048802,1.126898131804388,8.10384809177745,985.4202872122288,33.1347247186391,0
4.684577005518511,-0.5045433084377445,1.988228446300182,8.784812371961284,0.5166987905581176,8.075756636879483,1165.4794790223016,32.503133547773245,0
4.4662478998807655,0.6412481279264496,2.2647768929707106,9.454177603923211,0.8132909201469609,6.928893738671798,1019.943159159621,32.42843113755006,0
4.542498678415936,-0.5147975279463347,2.052561428453637,8.898289770167816,0.8644139700173051,6.358306881411695,1097.672409505067,33.819006711406544,0
4.5032686197091145,-0.5871037910778386,1.8756041349036958,8.196919810347955,2.1369975634382654,6.920131900337542,1040.6892852782664,32.373311485666655,0
4.285363471544841,-0.04380040333787859,2.1231597493784053,8.532403720718621,0.0,7.052090961221834,1115.2908202778149,32.36932715003363,0
4.523306788023241,0.5194913906215101,2.2436695690780724,9.656996710750722,0.7500271343780215,6.857473053038431,1053.5442106019516,32.436915997374626,0
4.527175435279262,-0.3761234180922497,1.9800026132533728,8.033816834547926,1.4878716467613813,6.737716324178509,1034.3988707574938,32.38478782574455,0
4.60086465038701,0.3322205971475991,2.175670280219585,8.846090161490478,0.6036742196001459,5.693755097994978,994.255013536725,33.87474528461278,0
4.421727952230486,0.007092307352754242,2.26281013875807,9.646988774237679,0.8582827979054413,6.181869206487133,1016.815941219925,32.509142265845114,0
4.5400381858388705,0.18746446206178222,2.2098684249470217,9.583791179405779,1.5875418589599648,5.84922201414197,1098.3995007631572,32.368726189036174,0
4.399181163072756,-0.011620235816350605,2.12094067020316,8.66639961091827,0.7187352889181021,7.455672388586996,1200.4841316940774,32.45495591265375,0
4.118717451130432,0.0018924954177706003,2.0713913417608296,7.685137027958739,0.3561724738167059,5.819024308415019,909.8108617509704,32.43087727764604,0
5.507116131866793,0.7205412791186578,2.703350156260028,14.28095735354801,1.0229160220627938,4.533129677379419,1088.1024947016629,33.428853771610385,0
4.641136104241798,-0.5602604854330397,1.960319490565341,8.781847881254533,1.321919865694964,6.278292543422038,1030.7581382463763,32.60583797139419,0
4.456942553772905,-0.786758933030739,1.949951256495976,8.357263564617973,0.0,5.638136310214572,997.5522229664977,32.56030527707151,0
4.283450922390258,-0.34579696423701484,2.040498697621955,8.236010054936614,0.9407093722192085,6.816175746630336,973.4575093971677,32.45236816940807,0
4.230286949117423,0.3787166833410685,2.2424625941479053,9.078252806876394,0.34333571535599433,6.656855544942851,998.1155272852254,32.43559007763304,0
4.432335558747344,-0.062427344910054264,2.0287390635860802,8.197007641407058,0.010901987545706758,6.590148918548018,1041.4366948908712,32.319571414355515,0
4.508356196857864,0.20157031395871675,2.087617673314478,8.41332513420426,0.7248856610706982,6.517266371497012,910.797559514007,33.55330640024008,0
4.647481666890752,-0.17135610357851985,2.2978845219843933,10.44225418886162,1.091419551900321,5.281426329617992,1042.541674227387,33.748905026298715,0
4.944009733350798,-0.15631893207734812,2.1238938259288984,10.13441955633488,0.3612777587707253,6.662767769792316,1231.6221707673858,33.806997958578194,0
4.456587209568714,0.051305057272535544,2.3055007551940974,9.855278742805144,0.7052896752569254,6.182362308560263,1032.866902810216,33.69291492704777,0
4.695913293962507,-0.1904637040133396,2.146932623206507,9.68915777522461,0.29247282251588663,7.37928504140692,1117.9142131193594,33.37047410520678,0
5.649720750974247,1.2208733006528905,2.6309396046566853,14.192504809346753,0.5716854780308849,3.550582182360043,1352.7157359612174,32.37631532289869,0
4.4917410995413105,-0.5357095415853123,1.8885953203273191,7.993848063426295,1.15698420047482,8.825160370570842,894.3768828044865,33.17849091647357,0
4.454328011346545,-0.3800773920111059,2.082101661057348,8.641183314122918,0.610424993861287,7.024781022583254,1042.3445730345152,32.31563490765195,0
4.6783070955175425,-0.4730081465811319,1.9940320806303253,8.80622902067408,0.4956636781178396,8.097633300449239,1163.5985729547926,32.51534197455676,0
4.632983790354842,-0.38653872185276167,1.8990529845066866,8.47634000248059,0.6570766989717671,6.721544934045997,1067.8580632001306,32.3006195507743,0
4.532312913938616,-0.32563492304670194,1.9809089542744063,8.011395408777021,1.480730397218762,6.718256862380396,1034.1439552414363,32.377154891384734,0
4.357922964509718,-0.04639410036092402,1.9770268008925735,7.9579142005070445,3.1229611004628133,7.2060619024637935,1010.4134408193294,32.36718150109901,0
4.405622578435679,-1.2761845854557314,1.812539824391165,7.593863811526569,0.485547932567558,8.48386385934386,889.8151631020213,32.94517051650322,0
4.595164353704054,-0.07283782768574237,2.141560338884642,8.978660252682657,0.007913929101202841,6.241133667359812,1044.7121444451693,33.75231707654882,0
4.760699503065397,-0.3600556914879546,2.0082130742440083,8.650030591342384,0.5813832636294459,7.74612916657997,1133.849260723604,32.75177902837967,0
5.12113863447745,-0.8607976031690132,1.8263588058449192,8.785741656305131,1.1147421319244242,8.132683032896157,982.5579103129724,33.11121510594063,0
4.559941940477602,-0.5089153392710887,2.0624078991112147,8.907343300772766,0.879998601515579,6.382738039241155,1093.3164700545685,33.81202012924294,0
4.933355136823258,-0.16172120213310873,2.119429413913198,10.087075417131127,0.3703879465525395,6.70720318848444,1229.6466171550687,33.80500432914116,0
4.661069187014333,0.3920823257986932,2.2390177583876736,9.538310765059768,1.2870420052394604,5.993751808358734,1045.6162872858586,33.7361732432363,0
4.519471962774915,0.6093153079849828,2.487132545839511,10.905142682314342,0.5957476342901812,6.822482011124246,1144.6818470232593,32.454888292494054,0
4.486098668407669,-0.4192782733168384,1.9586035869574192,8.29585568155631,0.23686298586323545,6.0526167174458525,954.0110953336095,32.390080095198506,0
4.722506633964744,-0.43223936664505574,1.947754407966406,8.75291341237453,1.2122455590182513,7.236848211543676,1125.2888817533176,33.802670715796864,0
4.526980408881532,0.21878788565339144,2.05283631906812,8.561203717793411,0.7675433050637495,6.580880701996788,1036.605296665391,32.42715781849982,0
4.148509622406349,-0.6721882518836494,1.8199180557538204,7.333787444986915,0.18246589134208852,6.930866245811121,959.227625629695,32.44617936521127,0
4.387925498552532,-0.8808926093042838,1.8196793021156865,7.535498572940343,0.8734048214624023,5.7238292313573,971.7361749471845,32.30500941196726,0
4.4281910756823555,-0.3650735316638818,1.9896480009576032,8.271266527287993,0.41725884133735774,8.417244920987896,1001.5014687794145,33.68927890425782,0
4.647832852738388,-0.2234967076873142,2.017618447303068,8.651225503523396,2.0934481503479017,6.03234362906678,1032.4573691874598,33.75066875883264,0
3.9309284509940206,-0.5746384271524619,1.8729872609673017,6.886286418503843,0.1898247502704036,6.038284723376461,885.4498186628858,32.435898762991954,0
4.774614589676138,-0.6758955460362026,1.8837352856614087,8.390754265119037,0.608160990634547,7.791658249088404,1116.1907772092611,32.54964938894086,0
4.44101271855821,-0.18582731650460496,2.141957725789123,9.033023928472087,2.2048404873916145,6.340578125667816,1026.9597731648728,32.38657842023791,0
4.267137848751311,-0.7324271597188092,1.8379603242384608,7.05949323299458,0.36274032790706245,5.868270744939179,945.0041707867464,32.485482573994815,0
4.43764886775201,-0.80270337933426,1.8551072152092767,7.561156561284713,1.4478641855340229,5.614652781115819,997.0960591107589,32.58374919668345,0
4.661272845983691,-0.1338787661100683,2.173392731142272,9.525087528439977,0.30317575895285626,5.503807722839854,959.6299017770347,33.67642188944927,0
4.30245323055747,-0.28438825845353627,2.060507586155911,8.388989889100914,0.42242368359086047,6.590375323317132,1105.3272306011784,32.37955047012988,0
4.674150260291411,-0.2608860473378981,1.9080439786355903,8.49676401950658,1.2688471612818446,5.775443614075382,1013.5555489076875,32.55127417829207,0
4.5211197767375495,0.15385843181678713,2.138662306868013,8.874008291941557,1.3442038468403674,10.354609109892186,1058.682417576181,32.87301426299032,0
4.1883618084454435,-0.3935900198081772,1.8177695375797602,6.858657595994176,0.35989413682956367,6.91903150647459,902.0006014088992,32.437941016411145,0
4.728239668178937,-0.7273116909486868,1.914114221305886,8.427095364339692,1.8348130774463687,6.257094250284906,1163.1670780500524,32.56273332590711,0
4.765424667476515,-0.34599183819907064,2.0091948767752754,8.62215378237638,0.5560877968775231,7.6958290863391605,1136.4024983382296,32.75347327030388,0
3.313021023657053,-0.42015645019229436,1.5395048188002032,4.817083062232122,2.1697971926192956,6.54687993463649,617.6702530315735,32.939723529972724,0
4.488609414203245,0.07030152661945752,2.1077604325592056,8.144246369910277,0.19188615475146067,6.2512873482383045,989.148966839441,32.45909933824263,0
5.090451058908748,-0.3692659070892718,1.894489628304955,8.591829945688684,2.1733988387114205,6.635595649745662,966.4445718639814,32.873503613771256,0
4.804531875254588,-0.6758693598789922,1.9182375231509048,8.456219015392891,0.9704486526709132,5.825791825873348,1041.0580148230515,33.6716448276876,0
4.350554563063092,-0.3662867154093945,1.6619639719491441,5.941655487544168,0.22667090227296355,6.903261190749243,832.3921343722722,33.25369797789009,0
5.109085430212083,-0.8813493526796368,1.821337280046904,8.7612091301313,1.117953855827293,8.109879248781631,982.90567517878,33.111444633610745,0
4.756285168038218,-0.3318921974358686,2.0804276320915553,9.028442242519752,1.741630952866718,7.52205635687352,1193.1845227121423,32.38112268593527,0
3.9664475646730293,-0.9409528471883295,1.6597749780860986,6.035600950460702,0.5203801561236183,5.727695177442059,905.9646281058127,32.45231412287741,0
4.156240603217478,-0.47472511422054536,1.696646011001942,6.56793981695272,1.7940117314326585,8.746134753966174,942.9891479496654,32.495463939188454,0
4.697932430917205,-0.3544706918491663,2.017183504418088,8.53600571042455,0.9028480961916758,7.024196119279782,1059.539658266154,32.37572964166828,0
4.195651497345708,-0.2504709710564903,2.1593131005960653,8.48322393238861,1.9631236304336204,6.615844810888568,995.6158435359503,32.36616051361299,0
4.4008709319440875,-0.36097157112079997,1.8098146724388229,7.829744896689697,0.8772517521917785,7.4868192186573035,992.0362997938595,32.42742643031576,0
4.67229423441737,-0.5115514372021176,1.9754775001182039,8.951977478028763,0.7848113297624233,6.491439233162556,1090.128459213693,32.298910329835614,0
4.542021379922514,-0.3348611094810998,2.1829046852018688,9.686501989442942,1.0535884508257332,6.803002568071197,1029.5015229976996,32.49570644226693,0
4.4367963718136165,-0.24664720701186738,2.1406287641887967,9.002754253849737,2.2134156058771692,6.354457637974114,1027.5602398066278,32.37360569775349,0
4.198762836483473,0.06689031940384799,1.9760389670097782,8.17962201246345,0.4795614527014989,4.84846275496003,960.520219741509,32.42411570282425,0
4.592829029679346,0.8785888505592829,2.222387915002054,8.957452948359903,0.47650906690167,6.195019999901397,1051.6917514132176,33.74744009451076,0
3.960267660699218,0.5595803975927031,2.201494503341545,7.853742326731217,0.16833461619706347,5.824997603801695,861.4400434685252,32.44803372685052,0
4.229052916418173,0.4494895001319913,2.2446059470527073,9.080693686207367,0.2978597509072397,6.640932450521402,996.5632166535756,32.45901900849851,0
4.585131798831325,0.1269910312671358,2.072551580103571,8.626402097566588,0.7964431857564221,7.968934296146538,1036.3687241178554,33.75774049742505,0
4.72347559102823,0.24555338167823754,2.066529456019367,9.28351528567129,2.125839187511523,5.552669505726948,1027.5257689949426,32.55915475145754,0
4.323514675049788,-0.7939883178835486,1.902380659244845,7.2768474173504085,0.4499162234776078,7.378015279059014,1108.4878449490463,32.49458177429989,0
4.528855532236296,0.06434874993686279,2.07492204052926,8.960678102979998,0.8626791952324603,6.68147815790846,1012.4403050844107,32.81409143231885,0
4.516281988490883,0.19926275009648062,2.0951109307872238,8.381452715734811,0.7255891585036593,6.483080107767188,910.7287251189221,33.56643091095873,0
4.413349186671014,0.1255076649753066,2.0711606763190695,8.249703768992193,1.0401724477085146,3.9042671677006417,751.7390782785687,33.05882129874133,0
4.3609576342216325,-0.46052394752513004,2.049663807658097,8.431369103413042,0.18862999828669869,6.906133835918609,940.9826840669398,32.31558587245936,0
4.3895172268425515,-0.3781792615086572,2.067875085605069,8.629715977275248,0.6168313570166265,4.575960990550975,916.4570067448805,32.45831364592007,0
4.231910755027585,0.39905550779047366,2.2488954172206572,9.083511029422885,0.3608424458908143,6.6621541000997135,997.604126618622,32.44265364570697,0
4.534519203336747,-0.20212116458160104,2.2377306404863724,9.399964047469748,2.0152184849908834,6.8157105276820955,1040.4740961361222,32.38608819617523,0
4.419689052615039,-0.019637660165153104,2.2629314481625378,9.598497835879748,0.8472159929532603,6.214874082432516,1014.3774405602098,32.48099348091818,0
